"AdventureBoard";12;False;False;1;0;1;1
32;2;2;16;18;16;0
33;34;122;4;18;16;0
34;40;122;10;18;16;0
35;52;122;10;18;16;0
36;70;122;14;18;16;0
37;86;122;10;18;16;0
38;98;122;14;18;16;0
39;114;122;4;18;16;0
40;120;122;6;18;16;0
41;128;122;6;18;16;0
42;152;122;10;18;16;0
43;34;142;10;18;16;0
44;166;122;4;18;16;0
45;172;122;8;18;16;0
46;184;122;4;18;16;0
47;190;122;8;18;16;0
48;206;122;14;18;16;0
49;222;122;12;18;16;0
50;236;122;14;18;16;0
51;2;142;14;18;16;0
52;18;142;14;18;16;0
53;18;122;14;18;16;0
54;136;122;14;18;16;0
55;2;122;14;18;16;0
56;50;102;14;18;16;0
57;193;82;14;18;16;0
58;209;82;4;18;16;0
59;215;82;4;18;16;0
60;221;82;10;18;16;0
61;233;82;8;18;16;0
62;243;82;10;18;16;0
63;2;102;12;18;16;0
64;18;102;14;18;16;0
65;34;102;14;18;16;0
66;66;102;14;18;16;0
67;220;102;14;18;16;0
68;82;102;14;18;16;0
69;98;102;12;18;16;0
70;112;102;14;18;16;0
71;128;102;14;18;16;0
72;144;102;14;18;16;0
73;160;102;12;18;16;0
74;174;102;14;18;16;0
75;190;102;14;18;16;0
76;206;102;12;18;16;0
77;236;102;14;18;16;0
78;62;142;14;18;16;0
79;116;162;14;18;16;0
80;78;142;14;18;16;0
81;156;162;14;18;16;0
82;172;162;14;18;16;0
83;188;162;14;18;16;0
84;204;162;12;18;16;0
85;218;162;14;18;16;0
86;234;162;14;18;16;0
87;2;182;14;18;16;0
88;18;182;14;18;16;0
89;34;182;12;18;16;0
90;60;182;14;18;16;0
91;192;182;8;18;16;0
92;76;182;8;18;16;0
93;92;182;8;18;16;0
94;102;182;14;18;16;0
95;118;182;10;18;16;0
96;134;182;4;18;16;0
97;140;182;12;18;16;0
98;154;182;10;18;16;0
99;166;182;10;18;16;0
100;178;182;12;18;16;0
101;144;162;10;18;16;0
102;48;182;10;18;16;0
103;132;162;10;18;16;0
104;204;142;10;18;16;0
105;94;142;6;18;16;0
106;102;142;10;18;16;0
107;114;142;10;18;16;0
108;126;142;6;18;16;0
109;134;142;14;18;16;0
110;150;142;12;18;16;0
111;164;142;10;18;16;0
112;176;142;12;18;16;0
113;190;142;12;18;16;0
114;216;142;12;18;16;0
115;104;162;10;18;16;0
116;230;142;10;18;16;0
117;2;162;12;18;16;0
118;16;162;12;18;16;0
119;30;162;14;18;16;0
120;46;162;12;18;16;0
121;60;162;12;18;16;0
122;74;162;12;18;16;0
123;88;162;10;18;16;0
124;242;142;4;18;16;0
125;181;82;10;18;16;0
126;46;142;12;18;16;0
160;178;82;1;18;16;0
161;16;42;4;18;16;0
162;66;22;10;18;16;0
163;78;22;14;18;16;0
164;94;22;14;18;16;0
165;110;22;12;18;16;0
166;124;22;2;18;16;0
167;128;22;1;18;16;0
168;131;22;1;18;16;0
169;134;22;16;18;16;0
170;152;22;1;18;16;0
171;161;22;12;18;16;0
172;5;42;1;18;16;0
173;175;22;10;18;16;0
174;187;22;16;18;16;0
175;205;22;1;18;16;0
176;208;22;10;18;16;0
177;220;22;1;18;16;0
178;223;22;12;18;16;0
179;237;22;12;18;16;0
180;251;22;1;18;16;0
181;2;42;1;18;16;0
182;63;22;1;18;16;0
183;155;22;4;18;16;0
184;60;22;1;18;16;0
185;110;2;12;18;16;0
186;20;2;1;18;16;0
187;23;2;12;18;16;0
188;37;2;1;18;16;0
189;40;2;1;18;16;0
190;43;2;1;18;16;0
191;46;2;12;18;16;0
192;62;2;14;18;16;0
193;78;2;14;18;16;0
194;94;2;14;18;16;0
195;124;2;14;18;16;0
196;30;22;14;18;16;0
197;140;2;14;18;16;0
198;156;2;14;18;16;0
199;172;2;14;18;16;0
200;188;2;12;18;16;0
201;202;2;12;18;16;0
202;216;2;12;18;16;0
203;230;2;12;18;16;0
204;2;22;12;18;16;0
205;16;22;12;18;16;0
206;46;22;12;18;16;0
207;22;42;12;18;16;0
208;56;62;14;18;16;0
209;36;42;14;18;16;0
210;100;62;14;18;16;0
211;116;62;14;18;16;0
212;132;62;14;18;16;0
213;148;62;14;18;16;0
214;164;62;14;18;16;0
215;180;62;10;18;16;0
216;192;62;14;18;16;0
217;208;62;14;18;16;0
218;224;62;14;18;16;0
219;2;82;14;18;16;0
220;148;82;14;18;16;0
221;18;82;12;18;16;0
222;32;82;14;18;16;0
223;48;82;14;18;16;0
224;64;82;12;18;16;0
225;78;82;12;18;16;0
226;92;82;12;18;16;0
227;106;82;12;18;16;0
228;120;82;12;18;16;0
229;134;82;12;18;16;0
230;84;62;14;18;16;0
231;240;62;10;18;16;0
232;72;62;10;18;16;0
233;150;42;10;18;16;0
234;52;42;10;18;16;0
235;64;42;10;18;16;0
236;76;42;6;18;16;0
237;84;42;6;18;16;0
238;92;42;10;18;16;0
239;104;42;6;18;16;0
240;112;42;10;18;16;0
241;124;42;12;18;16;0
242;138;42;10;18;16;0
243;162;42;10;18;16;0
244;44;62;10;18;16;0
245;174;42;10;18;16;0
246;186;42;10;18;16;0
247;198;42;10;18;16;0
248;210;42;14;18;16;0
249;226;42;12;18;16;0
250;240;42;12;18;16;0
251;2;62;12;18;16;0
252;16;62;12;18;16;0
253;30;62;12;18;16;0
254;164;82;12;18;16;0
255;202;182;12;18;16;0
