"Crypt of Tomorrow";6;False;False;1;0;1;1
32;1;1;4;9;4;0
33;74;11;2;8;5;1
34;106;29;3;6;5;0
35;53;38;0;0;0;0
36;84;1;4;9;5;0
37;54;38;0;0;0;0
38;55;38;0;0;0;0
39;103;29;2;6;5;1
40;91;11;3;8;5;0
41;95;11;3;8;5;1
42;56;38;0;0;0;0
43;99;29;3;7;5;0
44;89;1;2;9;5;1
45;113;29;4;6;5;0
46;104;11;2;8;5;1
47;16;20;4;8;5;0
48;107;11;4;8;5;0
49;112;11;4;8;5;0
50;117;11;4;8;5;0
51;122;11;4;8;5;0
52;1;20;4;8;5;0
53;6;20;4;8;5;0
54;11;20;4;8;5;0
55;59;11;4;8;5;0
56;26;20;4;8;5;0
57;54;11;4;8;5;0
58;51;11;2;8;5;1
59;92;1;2;9;5;1
60;100;1;4;8;5;0
61;94;29;4;7;5;0
62;105;1;4;8;5;0
63;110;1;4;8;5;0
64;58;38;0;0;0;0
65;115;1;4;8;5;0
66;36;11;4;8;5;0
67;71;20;4;8;5;0
68;86;11;4;8;5;0
69;95;1;4;8;5;0
70;1;29;4;8;5;0
71;121;20;4;8;5;0
72;116;20;4;8;5;0
73;111;20;4;8;5;0
74;106;20;4;8;5;0
75;16;29;4;8;5;0
76;96;20;4;8;5;0
77;91;20;4;8;5;0
78;86;20;4;8;5;0
79;81;20;4;8;5;0
80;76;20;4;8;5;0
81;77;1;4;9;5;0
82;66;20;4;8;5;0
83;61;20;4;8;5;0
84;56;20;4;8;5;0
85;51;20;4;8;5;0
86;46;20;4;8;5;0
87;41;20;4;8;5;0
88;36;20;4;8;5;0
89;6;29;4;8;5;0
90;11;29;4;8;5;0
91;31;29;3;8;5;0
92;21;29;4;8;5;0
93;90;29;3;8;5;1
94;62;38;0;0;0;0
95;75;29;4;8;5;0
96;110;29;2;6;5;1
97;60;29;4;8;5;0
98;55;29;4;8;5;0
99;45;29;4;8;5;0
100;40;29;4;8;5;0
101;35;29;4;8;5;0
102;26;29;4;8;5;0
103;50;29;4;8;5;0
104;70;29;4;8;5;0
105;85;29;4;8;5;0
106;65;29;4;8;5;0
107;80;29;4;8;5;0
108;31;20;4;8;5;0
109;101;20;4;8;5;0
110;21;20;4;8;5;0
111;99;11;4;8;5;0
112;41;11;4;8;5;0
